,index,image_name,tags,haze,primary,agriculture,clear,water,habitation,road,cultivation,slash_burn,cloudy,partly_cloudy,conventional_mine,bare_ground,artisinal_mine,blooming,selective_logging,blow_down
0,1308,train_1308,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13077,train_13077,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11832,train_11832,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
0,26095,train_26095,artisinal_mine clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,19333,train_19333,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22298,train_22298,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,14006,train_14006,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,50,train_50,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,23486,train_23486,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8207,train_8207,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6150,train_6150,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33946,train_33946,bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,23728,train_23728,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32703,train_32703,agriculture partly_cloudy primary road water,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,27164,train_27164,artisinal_mine clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,24173,train_24173,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4335,train_4335,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6004,train_6004,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,35149,train_35149,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10799,train_10799,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,37599,train_37599,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,37701,train_37701,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26367,train_26367,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31455,train_31455,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25380,train_25380,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28653,train_28653,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,34198,train_34198,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,4429,train_4429,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5031,train_5031,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,20365,train_20365,agriculture cultivation partly_cloudy primary water,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,30269,train_30269,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,train_4,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,31665,train_31665,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,27403,train_27403,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17455,train_17455,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,36131,train_36131,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,31052,train_31052,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10824,train_10824,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,33298,train_33298,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,39769,train_39769,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34113,train_34113,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,20194,train_20194,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21437,train_21437,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16641,train_16641,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20756,train_20756,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,36685,train_36685,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,15105,train_15105,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40080,train_40080,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28578,train_28578,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11499,train_11499,agriculture clear primary road slash_burn,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
0,34224,train_34224,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20754,train_20754,agriculture clear,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20455,train_20455,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16080,train_16080,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,16568,train_16568,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,597,train_597,agriculture blooming clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0
0,27929,train_27929,agriculture clear cultivation primary road slash_burn,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0
0,22551,train_22551,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35816,train_35816,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26809,train_26809,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2051,train_2051,agriculture clear cultivation habitation primary road,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
0,30545,train_30545,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,24540,train_24540,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2426,train_2426,bare_ground clear primary,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1119,train_1119,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,15677,train_15677,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,9411,train_9411,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,37858,train_37858,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32366,train_32366,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,14633,train_14633,clear primary selective_logging,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,17072,train_17072,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28251,train_28251,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,37575,train_37575,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,599,train_599,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23951,train_23951,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3761,train_3761,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22240,train_22240,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,21159,train_21159,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33678,train_33678,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8630,train_8630,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,12523,train_12523,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4013,train_4013,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,183,train_183,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12099,train_12099,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6367,train_6367,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,38177,train_38177,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,14023,train_14023,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,640,train_640,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17286,train_17286,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,37718,train_37718,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,8235,train_8235,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4528,train_4528,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24552,train_24552,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,7663,train_7663,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,10618,train_10618,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26470,train_26470,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6405,train_6405,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,28254,train_28254,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11769,train_11769,clear conventional_mine primary,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,39764,train_39764,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,28654,train_28654,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24345,train_24345,habitation haze primary water,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,36551,train_36551,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,7972,train_7972,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,35513,train_35513,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,28147,train_28147,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,4925,train_4925,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,22284,train_22284,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28741,train_28741,clear conventional_mine habitation primary,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,32464,train_32464,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,5192,train_5192,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4600,train_4600,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10360,train_10360,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,24812,train_24812,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,29473,train_29473,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29872,train_29872,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40452,train_40452,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30792,train_30792,cloudy primary,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,30827,train_30827,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,20885,train_20885,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21918,train_21918,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14964,train_14964,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,25862,train_25862,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,21212,train_21212,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26278,train_26278,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25724,train_25724,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,13558,train_13558,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19865,train_19865,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13895,train_13895,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,10312,train_10312,agriculture haze primary water,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,7721,train_7721,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4248,train_4248,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,26789,train_26789,bare_ground clear primary,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,16475,train_16475,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23817,train_23817,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18884,train_18884,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32410,train_32410,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2106,train_2106,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40423,train_40423,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19321,train_19321,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,26978,train_26978,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21787,train_21787,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3846,train_3846,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32624,train_32624,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39845,train_39845,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,36807,train_36807,clear water,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,6369,train_6369,artisinal_mine clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
0,38539,train_38539,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,11498,train_11498,clear primary blow_down,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2382,train_2382,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,5639,train_5639,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30067,train_30067,conventional_mine partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,14240,train_14240,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,10905,train_10905,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,37057,train_37057,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,12078,train_12078,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,36425,train_36425,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40200,train_40200,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,20877,train_20877,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,19461,train_19461,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10400,train_10400,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3710,train_3710,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,13438,train_13438,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28176,train_28176,agriculture partly_cloudy primary,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3206,train_3206,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21234,train_21234,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22091,train_22091,agriculture partly_cloudy primary water,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,12816,train_12816,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32077,train_32077,blooming clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,33431,train_33431,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,7627,train_7627,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,25936,train_25936,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30656,train_30656,agriculture cultivation partly_cloudy primary,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,10683,train_10683,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9616,train_9616,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11351,train_11351,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19354,train_19354,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,8939,train_8939,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32874,train_32874,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1620,train_1620,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,17895,train_17895,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28341,train_28341,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14255,train_14255,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,383,train_383,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39581,train_39581,clear primary road water,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,33020,train_33020,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21333,train_21333,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13171,train_13171,clear primary road selective_logging,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,5043,train_5043,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29720,train_29720,partly_cloudy primary water,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,34773,train_34773,agriculture cultivation partly_cloudy primary water,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,32825,train_32825,agriculture partly_cloudy primary water,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,14841,train_14841,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33767,train_33767,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,26112,train_26112,agriculture clear cultivation primary road,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
0,8754,train_8754,bare_ground clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,28570,train_28570,agriculture cultivation partly_cloudy primary slash_burn,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0,8790,train_8790,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25440,train_25440,agriculture clear primary water,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16484,train_16484,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16064,train_16064,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,26452,train_26452,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39918,train_39918,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,35625,train_35625,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8708,train_8708,agriculture cultivation partly_cloudy primary water,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
0,19402,train_19402,agriculture clear cultivation primary,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,25933,train_25933,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,11287,train_11287,clear habitation road water,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,33023,train_33023,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12223,train_12223,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,37345,train_37345,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13170,train_13170,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39832,train_39832,agriculture habitation partly_cloudy primary road,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0,12722,train_12722,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,21900,train_21900,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,39955,train_39955,partly_cloudy primary road water,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,16094,train_16094,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,7054,train_7054,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,25024,train_25024,haze primary water,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,8898,train_8898,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34190,train_34190,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,29068,train_29068,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,13604,train_13604,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36922,train_36922,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23157,train_23157,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39702,train_39702,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19586,train_19586,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30718,train_30718,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,16607,train_16607,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,32401,train_32401,agriculture clear primary road,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,11681,train_11681,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25701,train_25701,agriculture partly_cloudy primary road water,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,25854,train_25854,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21774,train_21774,agriculture clear cultivation habitation primary road water,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
0,1786,train_1786,cloudy,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,36646,train_36646,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,35547,train_35547,agriculture clear primary road water,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,6347,train_6347,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,34566,train_34566,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,9560,train_9560,cloudy water,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,28369,train_28369,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20917,train_20917,agriculture cultivation partly_cloudy primary selective_logging,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,27693,train_27693,clear primary water,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,17201,train_17201,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,867,train_867,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,19499,train_19499,haze primary,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18789,train_18789,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,27758,train_27758,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22025,train_22025,clear habitation primary road water,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,2832,train_2832,agriculture partly_cloudy primary road,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,22655,train_22655,partly_cloudy primary,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,16304,train_16304,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,886,train_886,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27270,train_27270,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14726,train_14726,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31632,train_31632,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23429,train_23429,agriculture haze primary road,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30601,train_30601,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,25770,train_25770,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22231,train_22231,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7016,train_7016,agriculture clear habitation primary road,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,35496,train_35496,agriculture clear primary,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29992,train_29992,clear primary,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22411,train_22411,clear cultivation primary,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
